video_id,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,date
EkpHXNymFYE,2019-01-31T08:33:43.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Kithe Reh Gaya Video | Neeti Mohan | Abhijit Vaghani  | Kumaar | New Song 2019 | T-Series,"T-Series Presents latest Hindi Video Song of 2019 ""Kithe Reh Gaya"" ,In the voice of ""Neeti Mohan"", composed by """" and the lyrics of this new song are penned ...",https://i.ytimg.com/vi/EkpHXNymFYE/default.jpg,120,90,https://i.ytimg.com/vi/EkpHXNymFYE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EkpHXNymFYE/hqdefault.jpg,480,360,T-Series,none,2019-01-31
txvtuQr6miY,2019-02-03T04:00:02.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Full Song:  Dil Mein Ho Tum | WHY CHEAT INDIA | Emraan Hashmi, Shreya D |Rochak K, Armaan M, Bappi L","Presenting Dil Mein Ho Tum full video song for the movie, ""WHY CHEAT INDIA"". It features Emraan Hashmi and Shreya Dhanwanthary in the lead. This song ...",https://i.ytimg.com/vi/txvtuQr6miY/default.jpg,120,90,https://i.ytimg.com/vi/txvtuQr6miY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/txvtuQr6miY/hqdefault.jpg,480,360,T-Series,none,2019-02-03
A8gDQ-x1Fko,2019-03-12T09:30:01.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Luka Chuppi: Tu Laung Main Elaachi Full Video | Kartik Aaryan, Kriti Sanon | Tulsi Kumar | Tanishk B","Presenting the romantic video song ""Tu Laung Main Elaachi"" from the bollywood movie ""Luka Chuppi"". The Movie features Kartik Aaryan, Kriti Sanon along with ...",https://i.ytimg.com/vi/A8gDQ-x1Fko/default.jpg,120,90,https://i.ytimg.com/vi/A8gDQ-x1Fko/mqdefault.jpg,320,180,https://i.ytimg.com/vi/A8gDQ-x1Fko/hqdefault.jpg,480,360,T-Series,none,2019-03-12
fFe9GMCrrmc,2019-03-26T07:00:02.000Z,UCq-Fj5jknLsUf-MWSy4_brA,NOTEBOOK: Main Taare Full Song | Salman Khan | Pranutan Bahl | Zaheer Iqbal | Vishal M | Manoj M,"Presenting the full audio song ""Main Taare"" from the movie ""Notebook "", The song is sung by # Salman Khan and composed by Vishal Mishra. The movie ...",https://i.ytimg.com/vi/fFe9GMCrrmc/default.jpg,120,90,https://i.ytimg.com/vi/fFe9GMCrrmc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fFe9GMCrrmc/hqdefault.jpg,480,360,T-Series,none,2019-03-26
GsNnPDwZ8wo,2019-03-30T07:30:01.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Full Audio: DOSTI | Vidyut Jammwal | Mohan Kannan | Sameer Uddin | T-Series,"Presenting the full audio song ""DOSTI"" from the Bollywood movie 'Junglee' starring Vidyut Jammwal, Pooja Sawant and Asha Bhat, the film is directed by ...",https://i.ytimg.com/vi/GsNnPDwZ8wo/default.jpg,120,90,https://i.ytimg.com/vi/GsNnPDwZ8wo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GsNnPDwZ8wo/hqdefault.jpg,480,360,T-Series,none,2019-03-30
2-mAfei_824,2019-04-11T06:32:04.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"De De Pyaar De | Vaddi Sharaban | Ajay Devgn, Rakul, Tabu | Sunidhi, Navraj | Vipin Patwa | Kumaar","The first song from De De Pyaar De, “Vaddi Sharaban” is here to get you grooving! The vibrant number features Ajay Devgn and Rakul Preet Singh! Sunidhi ...",https://i.ytimg.com/vi/2-mAfei_824/default.jpg,120,90,https://i.ytimg.com/vi/2-mAfei_824/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2-mAfei_824/hqdefault.jpg,480,360,T-Series,none,2019-04-11
rhrZpkUb2bw,2019-04-20T05:37:07.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Bharat | Official Motion Poster | Salman Khan | Katrina Kaif | Bharat ►Releasing This Eid,"Watch Bharat's journey come to life in this one of a kind stunning motion poster! 'Bharat' starring Salman Khan and Katrina Kaif releases this Eid, on 5th of June, ...",https://i.ytimg.com/vi/rhrZpkUb2bw/default.jpg,120,90,https://i.ytimg.com/vi/rhrZpkUb2bw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rhrZpkUb2bw/hqdefault.jpg,480,360,T-Series,none,2019-04-20
MaYEa8k2xps,2019-04-29T08:30:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Full Song: TU MILA TO HAINA | De De Pyaar De | Ajay Devgn, Rakul |Arijit Singh,Amaal Mallik,Kunaal V","Presenting the full audio song ""Tu Mila To Haina"" from the Bollywood movie De De Pyaar De pictured on Ajay Devgn & Rakul Preet Singh. Watch their moments ...",https://i.ytimg.com/vi/MaYEa8k2xps/default.jpg,120,90,https://i.ytimg.com/vi/MaYEa8k2xps/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MaYEa8k2xps/hqdefault.jpg,480,360,T-Series,none,2019-04-29
3Q_h1qeUcCE,2019-05-05T06:30:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"LYRICAL: HAULI HAULI | De De Pyaar De | Ajay Devgn, Tabu, Rakul | Neha K, Garry S, Tanishk B, Mellow","Presenting the Lyrical video of the party song of 2019 HAULI HAULI from De De Pyaar De starring Ajay Devgn, Tabu & Rakul Preet! Sung by Garry Sandhu ...",https://i.ytimg.com/vi/3Q_h1qeUcCE/default.jpg,120,90,https://i.ytimg.com/vi/3Q_h1qeUcCE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3Q_h1qeUcCE/hqdefault.jpg,480,360,T-Series,none,2019-05-05
0CtAfovnDsw,2019-05-06T06:01:45.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Kahin Toh Hogi Woh-Teri Aahatein | Neeti Mohan,Shekhar Ravjiani,Abhijit V |T-SERIES MIXTAPE SEASON 2",Amazon Prime Music presents Gulshan Kumar & Bhushan Kumar's T-Series MixTape Season 2 -Chartbuster Hits. Reimagined. We bring to you the Kahin Toh ...,https://i.ytimg.com/vi/0CtAfovnDsw/default.jpg,120,90,https://i.ytimg.com/vi/0CtAfovnDsw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0CtAfovnDsw/hqdefault.jpg,480,360,T-Series,none,2019-05-06
oL75W3ubBgQ,2019-05-12T03:30:05.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"LYRICAL : Maa (Song) | Taare Zameen Par | Aamir Khan, Darsheel Safary | Shankar Mahadevan",Presenting the lyrical video of the song Maa from the movie Taare Zameen Par. It is one of the most memorable and heart-warming Bollywood songs dedicated ...,https://i.ytimg.com/vi/oL75W3ubBgQ/default.jpg,120,90,https://i.ytimg.com/vi/oL75W3ubBgQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oL75W3ubBgQ/hqdefault.jpg,480,360,T-Series,none,2019-05-12
tn9erAEBsco,2019-05-14T05:03:25.000Z,UCq-Fj5jknLsUf-MWSy4_brA,PEERH MERI Video Song | ft. Anita Hassanandani Reddy | Pearl V Puri | New Song 2019 | T-Series,"T-Series Presents latest video song of 2019 ""PEERH MERI"", the video featuring Anita Hassanandani Reddy. The new song is sung, composed and written by ...",https://i.ytimg.com/vi/tn9erAEBsco/default.jpg,120,90,https://i.ytimg.com/vi/tn9erAEBsco/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tn9erAEBsco/hqdefault.jpg,480,360,T-Series,none,2019-05-14
vMySJunfmHY,2019-05-15T05:42:02.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Full Album: De De Pyaar De | Ajay Devgn, Tabu | Rakul Preet Singh | Audio Jukebox","We present to you the full album audio jukebox of the upcoming Bollywood movie ""De De Pyaar De"".The movie De De Pyaar De is the joyous rom-com for all ...",https://i.ytimg.com/vi/vMySJunfmHY/default.jpg,120,90,https://i.ytimg.com/vi/vMySJunfmHY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vMySJunfmHY/hqdefault.jpg,480,360,T-Series,none,2019-05-15
5HJNzbQs3Cc,2019-05-19T13:45:59.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"PM Narendra Modi: Hindustani Song | Vivek Oberoi | Siddharth Mahadevan, Shashi Suman | T-Series","T-Series presents the second video song ""Hindustani"" of the Bollywood Movie PM Narendra Modi. This film is the inspiring saga of a man, a politician, a leader ...",https://i.ytimg.com/vi/5HJNzbQs3Cc/default.jpg,120,90,https://i.ytimg.com/vi/5HJNzbQs3Cc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5HJNzbQs3Cc/hqdefault.jpg,480,360,T-Series,none,2019-05-19
Hq5OTJdBKQU,2019-06-05T11:39:02.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Full Audio: Tujhe Kitna Chahne Lage | Kabir Singh | Mithoon Feat. Arijit Singh | Shahid K, Kiara A","Presenting the full audio song ""Tujhe Kitna Chahne Lage"" from the upcoming Bollywood movie Kabir Singh is starring Shahid Kapoor and Kiara Advani. The film ...",https://i.ytimg.com/vi/Hq5OTJdBKQU/default.jpg,120,90,https://i.ytimg.com/vi/Hq5OTJdBKQU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Hq5OTJdBKQU/hqdefault.jpg,480,360,T-Series,none,2019-06-05
18CVsludrZ4,2019-06-12T12:12:13.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"ALL IS GOOD (Kavalai Vendam) | Full Hindi Dubbed Movie 2019 | Jiiva, Kajal Aggarwal",Presenting the Kavalai Vendam (ALL IS GOOD) Hindi dubbed movie. ALL IS GOOD is a 2016 Indian Tamil romantic film directed by Deekay. Movie - Kavalai ...,https://i.ytimg.com/vi/18CVsludrZ4/default.jpg,120,90,https://i.ytimg.com/vi/18CVsludrZ4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/18CVsludrZ4/hqdefault.jpg,480,360,T-Series,none,2019-06-12
pu2XHG_ds60,2019-06-13T11:30:03.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"FULL AUDIO:Mere Sohneya | Kabir Singh | Shahid K, Kiara A, Sandeep V | Sachet - Parampara | Irshad K","Presenting the full audio song ""Mere Sohneya"" from the upcoming Bollywood movie Kabir Singh is starring Shahid Kapoor and Kiara Advani. The film is directed ...",https://i.ytimg.com/vi/pu2XHG_ds60/default.jpg,120,90,https://i.ytimg.com/vi/pu2XHG_ds60/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pu2XHG_ds60/hqdefault.jpg,480,360,T-Series,none,2019-06-13
Mm_xoC5kPuw,2019-06-25T05:31:04.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Pehla Pyaar Video Song | Kabir Singh | Shahid Kapoor, Kiara Advani | Armaan Malik | Vishal Mishra","Presenting video song Pehla Pyaar from the Bollywood movie Kabir Singh, The movie is starring Shahid Kapoor and Kiara Advani. The film is directed by ...",https://i.ytimg.com/vi/Mm_xoC5kPuw/default.jpg,120,90,https://i.ytimg.com/vi/Mm_xoC5kPuw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Mm_xoC5kPuw/hqdefault.jpg,480,360,T-Series,none,2019-06-25
94A7xhwVWS4,2019-07-01T07:40:21.000Z,UCq-Fj5jknLsUf-MWSy4_brA,EK MALAAL Video | Malaal | Sharmin Segal | Meezaan | Sanjay Leela Bhansali |Shail Hada,"Presenting the video of the song ""EK MALAAL"" from the movie 'Malaal'.The movie is a contemporary love story between Astha and Shiva, played by debutants ...",https://i.ytimg.com/vi/94A7xhwVWS4/default.jpg,120,90,https://i.ytimg.com/vi/94A7xhwVWS4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/94A7xhwVWS4/hqdefault.jpg,480,360,T-Series,none,2019-07-01
dG3K6jB3iW8,2019-07-10T09:00:02.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Official Trailer: Batla House | John Abraham,Mrunal Thakur, Nikkhil Advani |Releasing On 15 Aug,2019","Presenting the official trailer of the upcoming bollywood movie ""Batla House "". An encounter that raised questions across the nation. Was it a cover-up or a real ...",https://i.ytimg.com/vi/dG3K6jB3iW8/default.jpg,120,90,https://i.ytimg.com/vi/dG3K6jB3iW8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dG3K6jB3iW8/hqdefault.jpg,480,360,T-Series,none,2019-07-10
1cFiDAuNh0U,2019-07-18T07:24:23.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Ashwini Ye Na Video | Ye Re Ye Re Paisa 2 | Avdhoot Gupte, Mugdha Karhade | Troy Arif","Presenting Marathi video song Ashwini Ye Na from the movie Ye Re Ye Re Paisa 2. Song: Ashwini Ye Na Movie: Ye re ye re Paisa 2 Singers- Avadhoot Gupte, ...",https://i.ytimg.com/vi/1cFiDAuNh0U/default.jpg,120,90,https://i.ytimg.com/vi/1cFiDAuNh0U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1cFiDAuNh0U/hqdefault.jpg,480,360,T-Series,none,2019-07-18
vzvFftn-scM,2019-07-29T13:15:18.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Making Of O SAKI SAKI | Batla House| Nora Fatehi, Tanishk B, Neha K, Tulsi K, B Praak,Vishal-Shekhar","We bring to you behind the scenes of the song ""O SAKI SAKI"" from the movie Batla House, with the sizzling performance by Nora Fatehi. The song is sung by ...",https://i.ytimg.com/vi/vzvFftn-scM/default.jpg,120,90,https://i.ytimg.com/vi/vzvFftn-scM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vzvFftn-scM/hqdefault.jpg,480,360,T-Series,none,2019-07-29
AKw74IH3qH0,2019-07-30T13:37:41.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Jai Hanuman | Pranaam | Rajeev K | Vishal Mishra, Sukhwinder Singh,Manoj Muntashir I Sanjiv Jaiswal","Presenting the video song ""Jai Hanuman "", the song is sung by Sukhwinder Singh, composed by Vishal Mishra and written by Manoj Muntashir, from the ...",https://i.ytimg.com/vi/AKw74IH3qH0/default.jpg,120,90,https://i.ytimg.com/vi/AKw74IH3qH0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AKw74IH3qH0/hqdefault.jpg,480,360,T-Series,none,2019-07-30
vpzitzyMRwc,2019-08-02T08:31:35.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Saaho: Enni Soni Song | Prabhas, Shraddha Kapoor | Guru Randhawa, Tulsi Kumar","Presenting the video of the romantic track ""Enni Soni"" from upcoming movie Saaho. It is a Multi-Lingual Indian Movie ft. Rebel Star Prabhas and Shraddha ...",https://i.ytimg.com/vi/vpzitzyMRwc/default.jpg,120,90,https://i.ytimg.com/vi/vpzitzyMRwc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vpzitzyMRwc/hqdefault.jpg,480,360,T-Series,none,2019-08-02
OCx2hFCApeA,2019-08-02T12:01:35.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Ilaahi Video | PRANAAM | Rajeev K | Sonu Nigam,Vishal Mishra, Manoj M | Sanjiv Jaiswal","Presenting the video of the song ""Ilaahi"", the song is sung by Sonu Nigam and is composed by Vishal Mishra from the upcoming Bollywood movie ""PRANAAM"" ...",https://i.ytimg.com/vi/OCx2hFCApeA/default.jpg,120,90,https://i.ytimg.com/vi/OCx2hFCApeA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OCx2hFCApeA/hqdefault.jpg,480,360,T-Series,none,2019-08-02
kS9604rbTqM,2019-08-04T15:05:35.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Bheege Mann Lyrical | Khandaani Shafakhana | Sonakshi, Badshah,Varun S |Rochak Kohli,Altamash Faridi","Presenting the lyrical video of the song Bheege Mann from the Bollywood movie ""Khandaani Shafakhana"", The film is featuring Actress Sonakshi Sinha with ...",https://i.ytimg.com/vi/kS9604rbTqM/default.jpg,120,90,https://i.ytimg.com/vi/kS9604rbTqM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kS9604rbTqM/hqdefault.jpg,480,360,T-Series,none,2019-08-04
UP8ZSMeGYOI,2019-08-08T14:00:04.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Aila Re Full Song | Malaal | Sanjay Leela Bhansali | Meezaan | Vishal Dadlani | Shreyas Puranik,"Presenting thefull video song 'Aila Re' from 'Malaal' in the voice of Vishal Dadlani, Rap by Shreyas Puranik, Music by Sanjay Leela Bhansali and Lyrics by ...",https://i.ytimg.com/vi/UP8ZSMeGYOI/default.jpg,120,90,https://i.ytimg.com/vi/UP8ZSMeGYOI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UP8ZSMeGYOI/hqdefault.jpg,480,360,T-Series,none,2019-08-08
EWFdDgqaQPA,2019-08-14T12:30:01.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Full Video: NAAD KHULA | Malaal | Sharmin Segal | Meezaan | Shreyas Puranik,"Presenting the full video of the song NAAD KHULA from the movie 'Malaal'.The movie is a contemporary love story between Astha and Shiva, played by ...",https://i.ytimg.com/vi/EWFdDgqaQPA/default.jpg,120,90,https://i.ytimg.com/vi/EWFdDgqaQPA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EWFdDgqaQPA/hqdefault.jpg,480,360,T-Series,none,2019-08-14
zxnSRWZN5LQ,2019-08-17T16:41:11.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Official Teaser Jaani Ve (Album) B Praak | Arvindr Khaira | Bhushan Kumar,Presenting the official teaser of the upcoming Album Jaani Ve. The album is penned by Jaani and music is from B Praak. Album Name - Jaani Ve Lyrics and ...,https://i.ytimg.com/vi/zxnSRWZN5LQ/default.jpg,120,90,https://i.ytimg.com/vi/zxnSRWZN5LQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zxnSRWZN5LQ/hqdefault.jpg,480,360,T-Series,none,2019-08-17
m4wzXcfbkOQ,2019-08-27T07:02:18.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"LYRICAL: Bad Boy | Saaho | Prabhas, Jacqueline Fernandez | Badshah, Neeti Mohan","Saaho →3 DAYS TO GO→ In Cinemas !! Presenting the video of the rocking track ""Bad Boy"" with Lyrics from upcoming movie Saaho. It is a Multi-Lingual Indian ...",https://i.ytimg.com/vi/m4wzXcfbkOQ/default.jpg,120,90,https://i.ytimg.com/vi/m4wzXcfbkOQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/m4wzXcfbkOQ/hqdefault.jpg,480,360,T-Series,none,2019-08-27
mpisPuqw4Ck,2019-08-28T14:22:55.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"SAAHO - Dialogue Promo 10 | Prabhas, Shraddha Kapoor, Neil Nitin Mukesh | Sujeeth | Vamsi Pramod",SAAHO →2 DAYS TO GO→ In Cinemas Presenting the Dialogue Promo 10 from the upcoming movie #Saaho. It is a Multi-Lingual Indian Movie ft. Rebel Star ...,https://i.ytimg.com/vi/mpisPuqw4Ck/default.jpg,120,90,https://i.ytimg.com/vi/mpisPuqw4Ck/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mpisPuqw4Ck/hqdefault.jpg,480,360,T-Series,none,2019-08-28
rve1ytyckoY,2019-08-29T12:08:26.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Deleted Scenes 3: Kabir Singh | Shahid Kapoor | Kiara Advani | Soham Majumdar | Sandeep Vanga,Check out all of the deleted scenes from the blockbuster movie of 2019 Kabir Singh. The film was written and directed by Sandeep Vanga. It is a remake of his ...,https://i.ytimg.com/vi/rve1ytyckoY/default.jpg,120,90,https://i.ytimg.com/vi/rve1ytyckoY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rve1ytyckoY/hqdefault.jpg,480,360,T-Series,none,2019-08-29
ZxiETzt9icM,2019-08-31T11:33:34.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Khairiyat Video | Chhichhore | Nitesh Tiwari | Arijit Singh | Sushant, Shraddha | Pritam | Amitabh B","Here comes the soulful number ""Khairiyat"" from the movie ""Chhichhore."" A beautiful song that will make you revisit your ""college ka pehla pyaar memories.",https://i.ytimg.com/vi/ZxiETzt9icM/default.jpg,120,90,https://i.ytimg.com/vi/ZxiETzt9icM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZxiETzt9icM/hqdefault.jpg,480,360,T-Series,none,2019-08-31
LvCN2ah0nT4,2019-08-31T13:12:32.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Full  Audio: Khairiyat | CHHICHHORE | Sushant, Shraddha | Pritam, Amitabh Bhattacharya","Presenting the full audio ""Khairiyat "" from the upcoming movie ""CHHICHHORE"". The film is directed by Nitesh Tiwari and produced by Sajid Nadiadwala under ...",https://i.ytimg.com/vi/LvCN2ah0nT4/default.jpg,120,90,https://i.ytimg.com/vi/LvCN2ah0nT4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LvCN2ah0nT4/hqdefault.jpg,480,360,T-Series,none,2019-08-31
JULYNS8K9zE,2019-08-31T12:56:30.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Full Audio: Kal Ki Hi Baat Hai | CHHICHHORE | Sushant, Shraddha | KK, Pritam, Amitabh Bhattacharya","Presenting the full audio ""Kal Ki Hi Baat Hai"" from the upcoming movie ""CHHICHHORE"". The film is directed by Nitesh Tiwari and produced by Sajid Nadiadwala ...",https://i.ytimg.com/vi/JULYNS8K9zE/default.jpg,120,90,https://i.ytimg.com/vi/JULYNS8K9zE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JULYNS8K9zE/hqdefault.jpg,480,360,T-Series,none,2019-08-31
DAYszemgPxc,2019-09-02T08:30:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"LYRICAL: Main Agar Kahoon | Om Shanti Om | Shahrukh Khan,Deepika Padukone | Sonu Nigam,Shreya Ghosal","Presenting the lyrical video of the song ""Main Agar Kahoon"" from the Bollywood movie Om Shanti Om. The movie features Shahrukh Khan, Deepika Padukone ...",https://i.ytimg.com/vi/DAYszemgPxc/default.jpg,120,90,https://i.ytimg.com/vi/DAYszemgPxc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DAYszemgPxc/hqdefault.jpg,480,360,T-Series,none,2019-09-02
CvF0ijhxy7c,2019-09-07T09:37:01.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Full Audio: Gur Nalo Ishq Mitha (The YOYO Remake)| Yo Yo Honey Singh | Malkit Singh The Golden Star,"Presenting the full audio of India's first Bhangra Hip Hop song ""Gur Nalo Ishq Mitha"" - The YOYO Remake is sung and composed by Yo Yo Honey Singh, ...",https://i.ytimg.com/vi/CvF0ijhxy7c/default.jpg,120,90,https://i.ytimg.com/vi/CvF0ijhxy7c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CvF0ijhxy7c/hqdefault.jpg,480,360,T-Series,none,2019-09-07
TYyqvWlTruM,2019-09-12T11:30:13.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Top 10 Romantic Hindi Songs 2019 - Video Jukebox | New Hindi Love Songs | BOLLYWOOD ROMANTIC JUKEBOX,This is the Compilation of Best and Latest Romantic Songs - Video Jukebox. Listen & Enjoy all the top 10 Hindi Love Bollywood Songs. Don't forget to leave your ...,https://i.ytimg.com/vi/TYyqvWlTruM/default.jpg,120,90,https://i.ytimg.com/vi/TYyqvWlTruM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TYyqvWlTruM/hqdefault.jpg,480,360,T-Series,none,2019-09-12
-z_UvHknyrc,2019-09-17T11:00:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Full Song: Woh Din Film Version | Chhichhore | Sushant,Shraddha | Pritam | Amitabh | Tushar Joshi","Presenting the full video of the song ""Woh Din from the film Chhichhore, This track is an ode to friendship and all those memories we gather during our college ...",https://i.ytimg.com/vi/-z_UvHknyrc/default.jpg,120,90,https://i.ytimg.com/vi/-z_UvHknyrc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-z_UvHknyrc/hqdefault.jpg,480,360,T-Series,none,2019-09-17
7QZvBOHqwz0,2019-09-30T08:33:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Official Trailer: Bypass Road | Neil Nitin Mukesh | Adah Sharma | 8 November,Madan Paliwal (Miraj Group) & NNM Films presents the official trailer of Bypass Road directed by Naman Nitin Mukesh starring Neil Nitin Mukesh. Movie ...,https://i.ytimg.com/vi/7QZvBOHqwz0/default.jpg,120,90,https://i.ytimg.com/vi/7QZvBOHqwz0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7QZvBOHqwz0/hqdefault.jpg,480,360,T-Series,none,2019-09-30
b2BzRHKr8jw,2019-10-05T10:32:06.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Streets To Street Dancer: Sushant Pujari | Episode 2 | Varun Dhawan, Shraddha Kapoor, Remo D&#39;souza","Presenting the second episode of 'Streets To Street Dancer'. Streets To Street Dancer is a series that showcases the hardships, struggles & journey of six ...",https://i.ytimg.com/vi/b2BzRHKr8jw/default.jpg,120,90,https://i.ytimg.com/vi/b2BzRHKr8jw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/b2BzRHKr8jw/hqdefault.jpg,480,360,T-Series,none,2019-10-05
1eQASbBINNI,2019-10-06T12:30:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Marjaavaan (Dialogue Promo 7) | Riteish D, Sidharth M, Tara S | Milap Zaveri | 15 Nov","Presenting the seventh dialogue promo from the upcoming Bollywood movie ""Marjaavaan"", The film is starring Riteish Deshmukh, Sidharth Malhotra, Tara ...",https://i.ytimg.com/vi/1eQASbBINNI/default.jpg,120,90,https://i.ytimg.com/vi/1eQASbBINNI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1eQASbBINNI/hqdefault.jpg,480,360,T-Series,none,2019-10-06
kHE5aV1-V7Q,2019-10-11T06:53:46.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Full Song: Jaago Narsimha Jaago Re | Chiranjeevi | Amitabh Bachchan | Ram Charan | Amit Trivedi,"Presenting the full audio ""Jaago Narsimha Jaago Re"" from the movie Syeraa Narasimha Reddy. The Movie features Megastar Chiranjeevi, Amitabh Bachchan, ...",https://i.ytimg.com/vi/kHE5aV1-V7Q/default.jpg,120,90,https://i.ytimg.com/vi/kHE5aV1-V7Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kHE5aV1-V7Q/hqdefault.jpg,480,360,T-Series,none,2019-10-11
PWQKp5oSB30,2019-10-13T11:30:01.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Lyrical: Dard | Babbu Maan | New Song 2019 | T-Series,"Presenting the lyrical video of the song of ""Dard"". This new song is sung, composed and written by ""Babbu Maan"". Enjoy and stay connected with us !",https://i.ytimg.com/vi/PWQKp5oSB30/default.jpg,120,90,https://i.ytimg.com/vi/PWQKp5oSB30/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PWQKp5oSB30/hqdefault.jpg,480,360,T-Series,none,2019-10-13
Xn16GWJcMLw,2019-10-14T10:26:50.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"DAAKA: Koi Aaye Na Rabba Video Song | Gippy Grewal, Zareen Khan | Rochak Feat. B Praak | Kumaar","Presenting the new video song ""Koi Aaye Na Rabba"" from Punjabi movie #Daaka featuring Gippy Grewal and Zareen Khan, Directed by Baljit Singh Deo and ...",https://i.ytimg.com/vi/Xn16GWJcMLw/default.jpg,120,90,https://i.ytimg.com/vi/Xn16GWJcMLw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Xn16GWJcMLw/hqdefault.jpg,480,360,T-Series,none,2019-10-14
